,Unnamed: 0,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class,pred,pred_bbox,pred_class
780,780,http://images.cocodataset.org/val2017/000000350122.jpg,"[305, 138, 224, 224]",centr,1704075.0,"[107, 101, 10, 22]",1.0,,,
781,781,http://images.cocodataset.org/val2017/000000350122.jpg,"[412, 239, 224, 224]",top_L,1704075.0,"[0, 0, 10, 22]",1.0,,,
782,782,http://images.cocodataset.org/val2017/000000350122.jpg,"[198, 239, 224, 224]",top_R,1704075.0,"[214, 0, 10, 22]",1.0,,,
783,783,http://images.cocodataset.org/val2017/000000350122.jpg,"[412, 37, 224, 224]",bot_L,1704075.0,"[0, 202, 10, 22]",1.0,,,
784,784,http://images.cocodataset.org/val2017/000000350122.jpg,"[198, 37, 224, 224]",bot_R,1704075.0,"[214, 202, 10, 22]",1.0,74.27107095718384,"[212, 202, 12, 21]",person
785,785,http://images.cocodataset.org/val2017/000000480944.jpg,"[114, 116, 224, 224]",centr,1704075.0,"[98, 86, 28, 51]",10.0,,,
786,786,http://images.cocodataset.org/val2017/000000480944.jpg,"[212, 202, 224, 224]",top_L,1704075.0,"[0, 0, 28, 51]",10.0,,,
787,787,http://images.cocodataset.org/val2017/000000480944.jpg,"[16, 202, 224, 224]",top_R,1704075.0,"[196, 0, 28, 51]",10.0,,,
788,788,http://images.cocodataset.org/val2017/000000480944.jpg,"[212, 29, 224, 224]",bot_L,1704075.0,"[0, 173, 28, 51]",10.0,,,
789,789,http://images.cocodataset.org/val2017/000000480944.jpg,"[16, 29, 224, 224]",bot_R,1704075.0,"[196, 173, 28, 51]",10.0,,,
790,790,http://images.cocodataset.org/val2017/000000173799.jpg,"[304, 116, 224, 224]",centr,1704075.0,"[57, 97, 111, 31]",22.0,,,
791,791,http://images.cocodataset.org/val2017/000000173799.jpg,"[361, 213, 224, 224]",top_L,1704075.0,"[0, 0, 111, 31]",22.0,,,
792,792,http://images.cocodataset.org/val2017/000000173799.jpg,"[248, 213, 224, 224]",top_R,1704075.0,"[113, 0, 111, 31]",22.0,,,
793,793,http://images.cocodataset.org/val2017/000000173799.jpg,"[361, 20, 224, 224]",bot_L,1704075.0,"[0, 193, 111, 31]",22.0,,,
794,794,http://images.cocodataset.org/val2017/000000173799.jpg,"[248, 20, 224, 224]",bot_R,1704075.0,"[113, 193, 111, 31]",22.0,,,
795,795,http://images.cocodataset.org/val2017/000000195165.jpg,"[253, 103, 224, 224]",centr,1704075.0,"[103, 95, 18, 34]",44.0,,,
796,796,http://images.cocodataset.org/val2017/000000195165.jpg,"[356, 198, 224, 224]",top_L,1704075.0,"[0, 0, 18, 34]",44.0,,,
797,797,http://images.cocodataset.org/val2017/000000195165.jpg,"[150, 198, 224, 224]",top_R,1704075.0,"[206, 0, 18, 34]",44.0,,,
798,798,http://images.cocodataset.org/val2017/000000195165.jpg,"[356, 8, 224, 224]",bot_L,1704075.0,"[0, 190, 18, 34]",44.0,,,
799,799,http://images.cocodataset.org/val2017/000000195165.jpg,"[150, 8, 224, 224]",bot_R,1704075.0,"[206, 190, 18, 34]",44.0,,,
800,800,http://images.cocodataset.org/val2017/000000195165.jpg,"[312, 106, 224, 224]",centr,1704075.0,"[103, 101, 19, 22]",44.0,,,
801,801,http://images.cocodataset.org/val2017/000000195165.jpg,"[415, 207, 224, 224]",top_L,1704075.0,"[0, 0, 19, 22]",44.0,,,
802,802,http://images.cocodataset.org/val2017/000000195165.jpg,"[210, 207, 224, 224]",top_R,1704075.0,"[205, 0, 19, 22]",44.0,,,
803,803,http://images.cocodataset.org/val2017/000000195165.jpg,"[415, 5, 224, 224]",bot_L,1704075.0,"[0, 202, 19, 22]",44.0,,,
804,804,http://images.cocodataset.org/val2017/000000195165.jpg,"[210, 5, 224, 224]",bot_R,1704075.0,"[205, 202, 19, 22]",44.0,,,
805,805,http://images.cocodataset.org/val2017/000000298396.jpg,"[198, 122, 224, 224]",centr,1704075.0,"[102, 105, 19, 14]",51.0,,,
806,806,http://images.cocodataset.org/val2017/000000298396.jpg,"[300, 227, 224, 224]",top_L,1704075.0,"[0, 0, 19, 14]",51.0,,,
807,807,http://images.cocodataset.org/val2017/000000298396.jpg,"[95, 227, 224, 224]",top_R,1704075.0,"[205, 0, 19, 14]",51.0,,,
808,808,http://images.cocodataset.org/val2017/000000298396.jpg,"[300, 17, 224, 224]",bot_L,1704075.0,"[0, 210, 19, 14]",51.0,,,
809,809,http://images.cocodataset.org/val2017/000000298396.jpg,"[95, 17, 224, 224]",bot_R,1704075.0,"[205, 210, 19, 14]",51.0,,,
810,810,http://images.cocodataset.org/val2017/000000033854.jpg,"[304, 94, 224, 224]",centr,1704075.0,"[101, 94, 23, 36]",1.0,94.68297958374023,"[100, 94, 19, 37]",person
811,811,http://images.cocodataset.org/val2017/000000033854.jpg,"[405, 188, 224, 224]",top_L,1704075.0,"[0, 0, 23, 36]",1.0,97.17263579368591,"[1, 0, 21, 37]",person
812,812,http://images.cocodataset.org/val2017/000000033854.jpg,"[204, 188, 224, 224]",top_R,1704075.0,"[201, 0, 23, 36]",1.0,97.57941365242004,"[201, 1, 20, 35]",person
813,813,http://images.cocodataset.org/val2017/000000033854.jpg,"[405, 0, 224, 224]",bot_L,1704075.0,"[0, 188, 23, 36]",1.0,98.45303893089294,"[1, 188, 20, 34]",person
814,814,http://images.cocodataset.org/val2017/000000033854.jpg,"[204, 0, 224, 224]",bot_R,1704075.0,"[201, 188, 23, 36]",1.0,99.19266104698181,"[201, 188, 21, 34]",person
815,815,http://images.cocodataset.org/val2017/000000350122.jpg,"[280, 152, 224, 224]",centr,1704075.0,"[103, 98, 17, 29]",27.0,,,
816,816,http://images.cocodataset.org/val2017/000000350122.jpg,"[383, 250, 224, 224]",top_L,1704075.0,"[0, 0, 17, 29]",27.0,,,
817,817,http://images.cocodataset.org/val2017/000000350122.jpg,"[176, 250, 224, 224]",top_R,1704075.0,"[207, 0, 17, 29]",27.0,,,
818,818,http://images.cocodataset.org/val2017/000000350122.jpg,"[383, 55, 224, 224]",bot_L,1704075.0,"[0, 195, 17, 29]",27.0,73.55397343635559,"[0, 184, 13, 38]",person
819,819,http://images.cocodataset.org/val2017/000000350122.jpg,"[176, 55, 224, 224]",bot_R,1704075.0,"[207, 195, 17, 29]",27.0,,,
820,820,http://images.cocodataset.org/val2017/000000480122.jpg,"[144, 282, 224, 224]",centr,1704075.0,"[74, 77, 77, 71]",62.0,99.89122152328491,"[71, 73, 80, 73]",chair
821,821,http://images.cocodataset.org/val2017/000000480122.jpg,"[218, 359, 224, 224]",top_L,1704075.0,"[0, 0, 77, 71]",62.0,99.64154362678528,"[-1, 1, 80, 71]",chair
822,822,http://images.cocodataset.org/val2017/000000480122.jpg,"[71, 359, 224, 224]",top_R,1704075.0,"[147, 0, 77, 71]",62.0,99.6522605419159,"[144, 0, 78, 71]",chair
823,823,http://images.cocodataset.org/val2017/000000480122.jpg,"[218, 206, 224, 224]",bot_L,1704075.0,"[0, 153, 77, 71]",62.0,98.63647818565369,"[0, 151, 80, 68]",chair
824,824,http://images.cocodataset.org/val2017/000000480122.jpg,"[71, 206, 224, 224]",bot_R,1704075.0,"[147, 153, 77, 71]",62.0,99.67278838157654,"[148, 151, 70, 66]",chair
825,825,http://images.cocodataset.org/val2017/000000241319.jpg,"[106, 84, 224, 224]",centr,1704075.0,"[91, 68, 43, 87]",90.0,,,
826,826,http://images.cocodataset.org/val2017/000000241319.jpg,"[197, 152, 224, 224]",top_L,1704075.0,"[0, 0, 43, 87]",90.0,,,
827,827,http://images.cocodataset.org/val2017/000000241319.jpg,"[16, 152, 224, 224]",top_R,1704075.0,"[181, 0, 43, 87]",90.0,,,
828,828,http://images.cocodataset.org/val2017/000000241319.jpg,"[197, 15, 224, 224]",bot_L,1704075.0,"[0, 137, 43, 87]",90.0,,,
829,829,http://images.cocodataset.org/val2017/000000241319.jpg,"[16, 15, 224, 224]",bot_R,1704075.0,"[181, 137, 43, 87]",90.0,,,
830,830,http://images.cocodataset.org/val2017/000000577932.jpg,"[118, 224, 224, 224]",centr,1704075.0,"[92, 69, 41, 85]",31.0,,,
831,831,http://images.cocodataset.org/val2017/000000577932.jpg,"[210, 293, 224, 224]",top_L,1704075.0,"[0, 0, 41, 85]",31.0,,,
832,832,http://images.cocodataset.org/val2017/000000577932.jpg,"[27, 293, 224, 224]",top_R,1704075.0,"[183, 0, 41, 85]",31.0,,,
833,833,http://images.cocodataset.org/val2017/000000577932.jpg,"[210, 154, 224, 224]",bot_L,1704075.0,"[0, 139, 41, 85]",31.0,,,
834,834,http://images.cocodataset.org/val2017/000000577932.jpg,"[27, 154, 224, 224]",bot_R,1704075.0,"[183, 139, 41, 85]",31.0,,,
835,835,http://images.cocodataset.org/val2017/000000068833.jpg,"[182, 122, 224, 224]",centr,1704075.0,"[96, 97, 32, 29]",51.0,,,
836,836,http://images.cocodataset.org/val2017/000000068833.jpg,"[278, 219, 224, 224]",top_L,1704075.0,"[0, 0, 32, 29]",51.0,,,
837,837,http://images.cocodataset.org/val2017/000000068833.jpg,"[86, 219, 224, 224]",top_R,1704075.0,"[192, 0, 32, 29]",51.0,,,
838,838,http://images.cocodataset.org/val2017/000000068833.jpg,"[278, 24, 224, 224]",bot_L,1704075.0,"[0, 195, 32, 29]",51.0,,,
839,839,http://images.cocodataset.org/val2017/000000068833.jpg,"[86, 24, 224, 224]",bot_R,1704075.0,"[192, 195, 32, 29]",51.0,,,
840,840,http://images.cocodataset.org/val2017/000000017899.jpg,"[164, 302, 224, 224]",centr,1704075.0,"[85, 79, 54, 65]",58.0,,,
841,841,http://images.cocodataset.org/val2017/000000017899.jpg,"[249, 381, 224, 224]",top_L,1704075.0,"[0, 0, 54, 65]",58.0,,,
842,842,http://images.cocodataset.org/val2017/000000017899.jpg,"[79, 381, 224, 224]",top_R,1704075.0,"[170, 0, 54, 65]",58.0,,,
843,843,http://images.cocodataset.org/val2017/000000017899.jpg,"[249, 222, 224, 224]",bot_L,1704075.0,"[0, 159, 54, 65]",58.0,,,
844,844,http://images.cocodataset.org/val2017/000000017899.jpg,"[79, 222, 224, 224]",bot_R,1704075.0,"[170, 159, 54, 65]",58.0,,,
845,845,http://images.cocodataset.org/val2017/000000346703.jpg,"[220, 319, 224, 224]",centr,1704075.0,"[76, 59, 71, 106]",63.0,,,
846,846,http://images.cocodataset.org/val2017/000000346703.jpg,"[296, 378, 224, 224]",top_L,1704075.0,"[0, 0, 71, 106]",63.0,,,
847,847,http://images.cocodataset.org/val2017/000000346703.jpg,"[143, 378, 224, 224]",top_R,1704075.0,"[153, 0, 71, 106]",63.0,,,
848,848,http://images.cocodataset.org/val2017/000000346703.jpg,"[296, 260, 224, 224]",bot_L,1704075.0,"[0, 118, 71, 106]",63.0,,,
849,849,http://images.cocodataset.org/val2017/000000346703.jpg,"[143, 260, 224, 224]",bot_R,1704075.0,"[153, 118, 71, 106]",63.0,,,
850,850,http://images.cocodataset.org/val2017/000000575970.jpg,"[310, 154, 224, 224]",centr,1704075.0,"[63, 101, 98, 22]",79.0,,,
851,851,http://images.cocodataset.org/val2017/000000575970.jpg,"[373, 255, 224, 224]",top_L,1704075.0,"[0, 0, 98, 22]",79.0,,,
852,852,http://images.cocodataset.org/val2017/000000575970.jpg,"[247, 255, 224, 224]",top_R,1704075.0,"[126, 0, 98, 22]",79.0,,,
853,853,http://images.cocodataset.org/val2017/000000575970.jpg,"[373, 53, 224, 224]",bot_L,1704075.0,"[0, 202, 98, 22]",79.0,,,
854,854,http://images.cocodataset.org/val2017/000000575970.jpg,"[247, 53, 224, 224]",bot_R,1704075.0,"[126, 202, 98, 22]",79.0,,,
855,855,http://images.cocodataset.org/val2017/000000575970.jpg,"[332, 140, 224, 224]",centr,1704075.0,"[84, 103, 56, 17]",79.0,,,
856,856,http://images.cocodataset.org/val2017/000000575970.jpg,"[416, 243, 224, 224]",top_L,1704075.0,"[0, 0, 56, 17]",79.0,,,
857,857,http://images.cocodataset.org/val2017/000000575970.jpg,"[248, 243, 224, 224]",top_R,1704075.0,"[168, 0, 56, 17]",79.0,,,
858,858,http://images.cocodataset.org/val2017/000000575970.jpg,"[416, 36, 224, 224]",bot_L,1704075.0,"[0, 207, 56, 17]",79.0,,,
859,859,http://images.cocodataset.org/val2017/000000575970.jpg,"[248, 36, 224, 224]",bot_R,1704075.0,"[168, 207, 56, 17]",79.0,,,
860,860,http://images.cocodataset.org/val2017/000000225184.jpg,"[102, 261, 224, 224]",centr,1704075.0,"[91, 92, 42, 40]",18.0,98.13566207885742,"[88, 89, 47, 44]",dog
861,861,http://images.cocodataset.org/val2017/000000225184.jpg,"[193, 353, 224, 224]",top_L,1704075.0,"[0, 0, 42, 40]",18.0,98.6637830734253,"[0, 0, 39, 42]",dog
862,862,http://images.cocodataset.org/val2017/000000225184.jpg,"[11, 353, 224, 224]",top_R,1704075.0,"[182, 0, 42, 40]",18.0,99.11808967590332,"[181, 0, 40, 38]",dog
863,863,http://images.cocodataset.org/val2017/000000225184.jpg,"[193, 169, 224, 224]",bot_L,1704075.0,"[0, 184, 42, 40]",18.0,96.60565853118896,"[0, 182, 44, 40]",dog
864,864,http://images.cocodataset.org/val2017/000000225184.jpg,"[11, 169, 224, 224]",bot_R,1704075.0,"[182, 184, 42, 40]",18.0,96.58925533294678,"[176, 183, 46, 39]",dog
865,865,http://images.cocodataset.org/val2017/000000372819.jpg,"[135, 73, 224, 224]",centr,1704075.0,"[91, 66, 42, 92]",18.0,98.5329270362854,"[89, 62, 46, 99]",dog
866,866,http://images.cocodataset.org/val2017/000000372819.jpg,"[226, 139, 224, 224]",top_L,1704075.0,"[0, 0, 42, 92]",18.0,98.33019971847534,"[0, 1, 42, 90]",dog
867,867,http://images.cocodataset.org/val2017/000000372819.jpg,"[44, 139, 224, 224]",top_R,1704075.0,"[182, 0, 42, 92]",18.0,95.0002670288086,"[181, 4, 41, 85]",dog
868,868,http://images.cocodataset.org/val2017/000000372819.jpg,"[226, 7, 224, 224]",bot_L,1704075.0,"[0, 132, 42, 92]",18.0,99.57108497619629,"[0, 131, 42, 90]",dog
869,869,http://images.cocodataset.org/val2017/000000372819.jpg,"[44, 7, 224, 224]",bot_R,1704075.0,"[182, 132, 42, 92]",18.0,99.71953630447388,"[181, 134, 41, 86]",dog
870,870,http://images.cocodataset.org/val2017/000000360943.jpg,"[125, 151, 224, 224]",centr,1704075.0,"[71, 90, 82, 44]",17.0,99.95784163475037,"[74, 90, 80, 40]",cat
871,871,http://images.cocodataset.org/val2017/000000360943.jpg,"[196, 241, 224, 224]",top_L,1704075.0,"[0, 0, 82, 44]",17.0,99.52508211135864,"[3, 2, 80, 40]",cat
872,872,http://images.cocodataset.org/val2017/000000360943.jpg,"[54, 241, 224, 224]",top_R,1704075.0,"[142, 0, 82, 44]",17.0,99.68347549438477,"[143, 1, 77, 41]",cat
873,873,http://images.cocodataset.org/val2017/000000360943.jpg,"[196, 61, 224, 224]",bot_L,1704075.0,"[0, 180, 82, 44]",17.0,99.37106966972351,"[4, 178, 77, 42]",cat
874,874,http://images.cocodataset.org/val2017/000000360943.jpg,"[54, 61, 224, 224]",bot_R,1704075.0,"[142, 180, 82, 44]",17.0,98.49777221679688,"[144, 179, 76, 41]",cat
875,875,http://images.cocodataset.org/val2017/000000103548.jpg,"[278, 136, 224, 224]",centr,1704075.0,"[102, 100, 21, 24]",20.0,91.5076196193695,"[101, 97, 23, 25]",sheep
876,876,http://images.cocodataset.org/val2017/000000103548.jpg,"[380, 236, 224, 224]",top_L,1704075.0,"[0, 0, 21, 24]",20.0,,,
877,877,http://images.cocodataset.org/val2017/000000103548.jpg,"[177, 236, 224, 224]",top_R,1704075.0,"[203, 0, 21, 24]",20.0,,,
878,878,http://images.cocodataset.org/val2017/000000103548.jpg,"[380, 36, 224, 224]",bot_L,1704075.0,"[0, 200, 21, 24]",20.0,84.19729471206665,"[1, 197, 19, 24]",sheep
879,879,http://images.cocodataset.org/val2017/000000103548.jpg,"[177, 36, 224, 224]",bot_R,1704075.0,"[203, 200, 21, 24]",20.0,86.49429082870483,"[203, 195, 19, 27]",sheep
880,880,http://images.cocodataset.org/val2017/000000103548.jpg,"[210, 122, 224, 224]",centr,1704075.0,"[96, 98, 32, 28]",20.0,85.54187417030334,"[89, 96, 39, 28]",sheep
881,881,http://images.cocodataset.org/val2017/000000103548.jpg,"[306, 220, 224, 224]",top_L,1704075.0,"[0, 0, 32, 28]",20.0,,,
882,882,http://images.cocodataset.org/val2017/000000103548.jpg,"[114, 220, 224, 224]",top_R,1704075.0,"[192, 0, 32, 28]",20.0,,,
883,883,http://images.cocodataset.org/val2017/000000103548.jpg,"[306, 24, 224, 224]",bot_L,1704075.0,"[0, 196, 32, 28]",20.0,77.9792845249176,"[1, 194, 36, 28]",cow
884,884,http://images.cocodataset.org/val2017/000000103548.jpg,"[114, 24, 224, 224]",bot_R,1704075.0,"[192, 196, 32, 28]",20.0,72.8322446346283,"[196, 195, 27, 27]",sheep
885,885,http://images.cocodataset.org/val2017/000000103548.jpg,"[148, 126, 224, 224]",centr,1704075.0,"[99, 98, 26, 29]",20.0,94.14430856704712,"[98, 93, 35, 34]",sheep
886,886,http://images.cocodataset.org/val2017/000000103548.jpg,"[247, 224, 224, 224]",top_L,1704075.0,"[0, 0, 26, 29]",20.0,,,
887,887,http://images.cocodataset.org/val2017/000000103548.jpg,"[49, 224, 224, 224]",top_R,1704075.0,"[198, 0, 26, 29]",20.0,83.41573476791382,"[197, 0, 26, 26]",sheep
888,888,http://images.cocodataset.org/val2017/000000103548.jpg,"[247, 29, 224, 224]",bot_L,1704075.0,"[0, 195, 26, 29]",20.0,89.35912251472473,"[0, 192, 29, 31]",sheep
889,889,http://images.cocodataset.org/val2017/000000103548.jpg,"[49, 29, 224, 224]",bot_R,1704075.0,"[198, 195, 26, 29]",20.0,92.13052988052368,"[198, 192, 25, 31]",sheep
890,890,http://images.cocodataset.org/val2017/000000103548.jpg,"[109, 125, 224, 224]",centr,1704075.0,"[95, 98, 34, 28]",20.0,98.05446267127991,"[98, 93, 32, 34]",sheep
891,891,http://images.cocodataset.org/val2017/000000103548.jpg,"[204, 223, 224, 224]",top_L,1704075.0,"[0, 0, 34, 28]",20.0,,,
892,892,http://images.cocodataset.org/val2017/000000103548.jpg,"[14, 223, 224, 224]",top_R,1704075.0,"[190, 0, 34, 28]",20.0,81.1879575252533,"[193, 0, 30, 27]",sheep
893,893,http://images.cocodataset.org/val2017/000000103548.jpg,"[204, 27, 224, 224]",bot_L,1704075.0,"[0, 196, 34, 28]",20.0,95.44872045516968,"[3, 192, 33, 31]",sheep
894,894,http://images.cocodataset.org/val2017/000000103548.jpg,"[14, 27, 224, 224]",bot_R,1704075.0,"[190, 196, 34, 28]",20.0,92.60011911392212,"[193, 193, 30, 30]",sheep
895,895,http://images.cocodataset.org/val2017/000000103548.jpg,"[310, 137, 224, 224]",centr,1704075.0,"[95, 100, 33, 24]",20.0,,,
896,896,http://images.cocodataset.org/val2017/000000103548.jpg,"[405, 237, 224, 224]",top_L,1704075.0,"[0, 0, 33, 24]",20.0,,,
897,897,http://images.cocodataset.org/val2017/000000103548.jpg,"[214, 237, 224, 224]",top_R,1704075.0,"[191, 0, 33, 24]",20.0,,,
898,898,http://images.cocodataset.org/val2017/000000103548.jpg,"[405, 37, 224, 224]",bot_L,1704075.0,"[0, 200, 33, 24]",20.0,,,
899,899,http://images.cocodataset.org/val2017/000000103548.jpg,"[214, 37, 224, 224]",bot_R,1704075.0,"[191, 200, 33, 24]",20.0,88.13180923461914,"[198, 196, 25, 27]",sheep
900,900,http://images.cocodataset.org/val2017/000000103548.jpg,"[240, 130, 224, 224]",centr,1704075.0,"[94, 97, 35, 31]",20.0,94.28265690803528,"[99, 97, 30, 31]",sheep
901,901,http://images.cocodataset.org/val2017/000000103548.jpg,"[334, 227, 224, 224]",top_L,1704075.0,"[0, 0, 35, 31]",20.0,,,
902,902,http://images.cocodataset.org/val2017/000000103548.jpg,"[145, 227, 224, 224]",top_R,1704075.0,"[189, 0, 35, 31]",20.0,,,
903,903,http://images.cocodataset.org/val2017/000000103548.jpg,"[334, 34, 224, 224]",bot_L,1704075.0,"[0, 193, 35, 31]",20.0,82.05766081809998,"[4, 193, 30, 30]",sheep
904,904,http://images.cocodataset.org/val2017/000000103548.jpg,"[145, 34, 224, 224]",bot_R,1704075.0,"[189, 193, 35, 31]",20.0,91.64808988571167,"[193, 189, 30, 32]",sheep
905,905,http://images.cocodataset.org/val2017/000000103548.jpg,"[131, 118, 224, 224]",centr,1704075.0,"[100, 98, 24, 28]",20.0,,,
906,906,http://images.cocodataset.org/val2017/000000103548.jpg,"[231, 216, 224, 224]",top_L,1704075.0,"[0, 0, 24, 28]",20.0,,,
907,907,http://images.cocodataset.org/val2017/000000103548.jpg,"[31, 216, 224, 224]",top_R,1704075.0,"[200, 0, 24, 28]",20.0,,,
908,908,http://images.cocodataset.org/val2017/000000103548.jpg,"[231, 20, 224, 224]",bot_L,1704075.0,"[0, 196, 24, 28]",20.0,,,
909,909,http://images.cocodataset.org/val2017/000000103548.jpg,"[31, 20, 224, 224]",bot_R,1704075.0,"[200, 196, 24, 28]",20.0,65.9682035446167,"[203, 196, 20, 26]",sheep
910,910,http://images.cocodataset.org/val2017/000000103548.jpg,"[185, 118, 224, 224]",centr,1704075.0,"[101, 98, 22, 28]",20.0,,,
911,911,http://images.cocodataset.org/val2017/000000103548.jpg,"[286, 216, 224, 224]",top_L,1704075.0,"[0, 0, 22, 28]",20.0,,,
912,912,http://images.cocodataset.org/val2017/000000103548.jpg,"[84, 216, 224, 224]",top_R,1704075.0,"[202, 0, 22, 28]",20.0,,,
913,913,http://images.cocodataset.org/val2017/000000103548.jpg,"[286, 20, 224, 224]",bot_L,1704075.0,"[0, 196, 22, 28]",20.0,,,
914,914,http://images.cocodataset.org/val2017/000000103548.jpg,"[84, 20, 224, 224]",bot_R,1704075.0,"[202, 196, 22, 28]",20.0,64.61417078971863,"[205, 196, 17, 24]",sheep
915,915,http://images.cocodataset.org/val2017/000000103548.jpg,"[298, 115, 224, 224]",centr,1704075.0,"[97, 106, 30, 12]",20.0,,,
916,916,http://images.cocodataset.org/val2017/000000103548.jpg,"[395, 221, 224, 224]",top_L,1704075.0,"[0, 0, 30, 12]",20.0,,,
917,917,http://images.cocodataset.org/val2017/000000103548.jpg,"[201, 221, 224, 224]",top_R,1704075.0,"[194, 0, 30, 12]",20.0,,,
918,918,http://images.cocodataset.org/val2017/000000103548.jpg,"[395, 9, 224, 224]",bot_L,1704075.0,"[0, 212, 30, 12]",20.0,,,
919,919,http://images.cocodataset.org/val2017/000000103548.jpg,"[201, 9, 224, 224]",bot_R,1704075.0,"[194, 212, 30, 12]",20.0,,,
920,920,http://images.cocodataset.org/val2017/000000132587.jpg,"[192, 130, 224, 224]",centr,1704075.0,"[94, 69, 36, 87]",44.0,99.67669248580933,"[93, 66, 35, 86]",bottle
921,921,http://images.cocodataset.org/val2017/000000132587.jpg,"[286, 199, 224, 224]",top_L,1704075.0,"[0, 0, 36, 87]",44.0,96.32081985473633,"[0, 0, 37, 90]",bottle
922,922,http://images.cocodataset.org/val2017/000000132587.jpg,"[98, 199, 224, 224]",top_R,1704075.0,"[188, 0, 36, 87]",44.0,98.91239404678345,"[186, 0, 36, 83]",bottle
923,923,http://images.cocodataset.org/val2017/000000132587.jpg,"[286, 62, 224, 224]",bot_L,1704075.0,"[0, 137, 36, 87]",44.0,88.62459063529968,"[0, 131, 36, 91]",bottle
924,924,http://images.cocodataset.org/val2017/000000132587.jpg,"[98, 62, 224, 224]",bot_R,1704075.0,"[188, 137, 36, 87]",44.0,98.96110892295837,"[186, 135, 35, 82]",bottle
925,925,http://images.cocodataset.org/val2017/000000366884.jpg,"[322, 116, 224, 224]",centr,1704075.0,"[85, 73, 54, 79]",62.0,,,
